Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Minorshome,TotalMnt,TotalPurchases,TotalCampPar,Age
PhD,Married,44155.0,2014-01-19,24,22.0,1.0,9.0,0.0,0.0,14.0,1,1,1,2,4,0,0,0,0,0,0,0,2,46.0,4,0,57
PhD,Single,86979.0,2013-11-07,67,584.0,100.0,835.0,65.0,83.0,35.0,1,5,5,5,2,1,0,0,0,0,0,1,0,1702.0,15,1,42
Graduation,Married,76532.0,2013-09-09,38,355.0,30.0,177.0,90.0,138.0,30.0,4,9,5,7,5,0,0,0,0,0,0,0,2,820.0,21,0,38
Graduation,Married,42081.0,2013-02-26,86,175.0,10.0,110.0,54.0,6.0,27.0,2,6,3,4,6,1,0,0,0,0,0,0,1,382.0,13,1,31
PhD,Married,67546.0,2012-08-31,90,864.0,134.0,768.0,150.0,38.0,172.0,1,4,10,5,3,0,0,0,0,0,0,0,0,2126.0,19,0,24
Master,Married,88420.0,2014-05-02,87,957.0,153.0,612.0,99.0,95.0,153.0,1,4,7,8,1,1,0,1,1,0,0,0,0,2069.0,19,3,25
Graduation,Married,31158.0,2013-01-27,62,25.0,6.0,16.0,20.0,0.0,5.0,2,2,0,3,8,0,0,0,0,0,0,0,1,72.0,5,0,28
Graduation,Single,61671.0,2014-06-03,23,641.0,7.0,56.0,0.0,0.0,28.0,8,10,4,6,8,0,1,0,1,0,0,0,1,732.0,20,2,46
Graduation,Single,69719.0,2014-05-26,99,273.0,86.0,208.0,177.0,14.0,43.0,1,2,3,5,1,0,0,0,0,0,0,0,0,801.0,10,0,40
Graduation,Single,49160.0,2013-10-20,29,122.0,21.0,43.0,25.0,10.0,15.0,2,3,1,6,6,0,0,0,0,0,0,0,1,236.0,10,0,64
High School,Married,24882.0,2012-09-09,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,0,1,80.0,4,1,34
PhD,Single,90933.0,2014-03-31,90,1020.0,31.0,430.0,62.0,63.0,79.0,1,4,6,4,1,0,0,1,0,0,0,0,0,1685.0,14,1,60
PhD,Single,113734.0,2014-05-28,9,6.0,2.0,3.0,1.0,262.0,3.0,0,27,0,0,1,0,0,0,0,0,0,0,0,277.0,27,0,69
PhD,Married,59292.0,2013-06-13,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,0,0,0,0,0,0,0,1,507.0,16,0,63
PhD,Married,45759.0,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,0,0,0,0,0,2,68.0,5,0,49
Graduation,Single,22148.0,2014-04-13,16,15.0,5.0,14.0,0.0,4.0,11.0,1,1,0,3,7,0,0,0,0,0,0,0,0,49.0,4,0,31
Master,Married,73395.0,2014-03-18,94,272.0,7.0,80.0,20.0,7.0,11.0,1,4,4,6,2,0,0,0,0,0,0,0,0,397.0,14,0,27
Graduation,Single,29819.0,2013-10-24,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,0,0,0,0,0,0,0,1,39.0,6,0,42
Graduation,Married,45688.0,2014-01-25,20,279.0,0.0,18.0,0.0,0.0,9.0,2,3,1,8,4,0,1,0,0,0,0,0,1,306.0,12,1,46
Graduation,Married,62820.0,2013-05-11,51,398.0,61.0,265.0,138.0,61.0,53.0,1,3,4,6,1,0,0,0,0,0,0,0,0,976.0,13,0,59
PhD,Married,60491.0,2013-09-06,81,637.0,47.0,237.0,12.0,19.0,76.0,4,6,11,7,5,0,0,0,0,0,0,0,1,1028.0,24,0,42
Graduation,Married,33235.0,2014-02-05,71,45.0,0.0,16.0,2.0,1.0,6.0,1,3,0,3,7,0,0,0,0,0,0,0,1,70.0,6,0,28
Graduation,Married,35701.0,2013-03-19,36,21.0,1.0,9.0,7.0,3.0,5.0,1,1,0,3,6,0,0,0,0,0,0,0,0,46.0,4,0,54
Master,Married,31535.0,2013-09-26,95,15.0,4.0,13.0,0.0,0.0,19.0,1,1,1,2,7,1,0,0,0,0,0,0,1,51.0,4,1,33
2n Cycle,Married,92556.0,2014-04-20,32,493.0,183.0,352.0,184.0,23.0,28.0,0,3,5,13,0,0,0,0,0,0,0,0,0,1263.0,21,0,54
Graduation,Single,67384.0,2012-11-10,32,957.0,40.0,175.0,158.0,53.0,107.0,2,7,8,5,5,0,1,0,0,0,0,0,1,1490.0,20,1,42
Master,Married,80573.0,2012-10-14,85,829.0,138.0,430.0,60.0,92.0,15.0,1,4,6,13,2,0,0,0,0,0,0,0,0,1564.0,23,0,41
Graduation,Married,77870.0,2012-08-22,93,1017.0,50.0,500.0,65.0,50.0,133.0,3,5,5,5,8,0,1,0,1,0,0,1,1,1815.0,15,2,45
PhD,Single,52278.0,2013-01-25,24,953.0,0.0,71.0,0.0,0.0,174.0,6,10,5,10,8,0,0,0,0,0,0,0,1,1198.0,25,0,50
Graduation,Single,57107.0,2012-08-24,44,159.0,0.0,120.0,0.0,0.0,137.0,7,4,4,8,8,0,1,0,0,1,0,1,1,416.0,16,2,44
Graduation,Married,18929.0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,0,0,0,0,0,0,85.0,5,0,23
PhD,Single,36038.0,2013-05-31,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,0,1,47.0,6,0,32
Graduation,Single,20180.0,2013-02-20,27,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,0,0,0,0,0,0,137.0,7,0,37
PhD,Married,34230.0,2012-12-26,72,15.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,7,0,0,0,0,0,0,0,2,21.0,3,0,47
2n Cycle,Single,31878.0,2014-06-22,7,23.0,4.0,5.0,10.0,5.0,23.0,1,1,0,4,3,0,0,0,0,0,0,0,1,70.0,5,0,37
2n Cycle,Married,70932.0,2014-01-19,57,200.0,193.0,100.0,46.0,185.0,185.0,2,6,2,12,3,0,0,0,0,0,0,0,1,909.0,20,0,42
Graduation,Single,91249.0,2012-10-20,84,1324.0,27.0,119.0,71.0,108.0,27.0,0,7,9,6,4,0,1,1,1,1,0,1,0,1676.0,22,4,56
Master,Single,77598.0,2013-10-01,53,1193.0,33.0,281.0,129.0,66.0,33.0,1,7,5,13,3,0,0,1,0,0,0,0,0,1735.0,25,1,70
Graduation,Single,80982.0,2013-01-08,48,505.0,137.0,401.0,104.0,22.0,22.0,3,11,5,11,5,0,0,0,0,0,1,0,2,1191.0,27,0,54
Master,Married,22701.0,2013-09-05,2,2.0,4.0,9.0,0.0,4.0,5.0,1,1,0,3,5,0,0,0,0,0,0,0,1,24.0,4,0,36
PhD,Married,55212.0,2012-11-23,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,0,1,0,0,1,0,0,1,1182.0,17,2,43
Graduation,Married,70617.0,2013-06-23,45,353.0,61.0,753.0,40.0,46.0,27.0,1,3,3,7,2,0,0,0,0,0,0,0,0,1280.0,13,0,43
Graduation,Single,64849.0,2012-11-13,42,652.0,48.0,350.0,94.0,84.0,108.0,1,9,3,6,5,0,0,0,0,0,0,1,0,1336.0,18,0,55
Master,Married,62694.0,2013-06-17,29,379.0,6.0,157.0,25.0,91.0,91.0,5,9,3,7,7,0,0,0,0,0,0,0,2,749.0,19,0,48
PhD,Married,61917.0,2013-11-20,83,46.0,4.0,36.0,2.0,2.0,1.0,1,2,0,4,5,0,0,0,0,0,0,0,2,91.0,6,0,39
PhD,Married,67472.0,2013-09-28,93,162.0,31.0,127.0,8.0,17.0,69.0,2,4,2,7,3,0,0,0,0,0,0,0,1,414.0,13,0,66
Master,Married,21059.0,2014-01-07,40,8.0,3.0,19.0,3.0,3.0,8.0,3,3,0,3,6,0,0,0,0,0,0,0,1,44.0,6,0,32
Master,Married,29543.0,2014-04-01,47,17.0,3.0,18.0,3.0,4.0,18.0,2,3,1,2,7,0,0,0,0,0,0,0,2,63.0,6,0,46
Graduation,Married,75903.0,2013-04-08,50,340.0,108.0,185.0,130.0,38.0,100.0,2,6,6,9,3,0,0,0,0,0,0,0,1,901.0,21,0,62
2n Cycle,Married,34984.0,2012-09-06,40,8.0,4.0,15.0,3.0,5.0,3.0,2,1,0,3,7,0,0,0,0,0,0,0,2,38.0,4,0,37
PhD,Single,54998.0,2013-03-10,3,154.0,22.0,202.0,39.0,30.0,8.0,5,4,2,9,4,0,0,0,0,0,0,1,1,455.0,15,0,57
PhD,Single,54356.0,2012-11-19,62,710.0,15.0,30.0,20.0,0.0,0.0,3,11,2,8,8,0,0,0,0,0,0,1,1,775.0,21,0,63
Master,Married,34242.0,2014-03-23,25,8.0,2.0,4.0,0.0,0.0,1.0,1,0,0,3,5,0,0,0,0,0,0,0,1,15.0,3,0,55
Graduation,Married,25410.0,2013-08-31,48,2.0,2.0,4.0,13.0,13.0,4.0,1,1,0,4,4,0,0,0,0,0,0,0,1,38.0,5,0,40
PhD,Married,73356.0,2014-02-06,56,1050.0,14.0,322.0,0.0,14.0,112.0,1,5,11,5,2,1,0,1,1,0,0,1,0,1512.0,21,3,30
Graduation,Married,28320.0,2013-01-14,68,19.0,1.0,14.0,3.0,2.0,4.0,1,1,0,3,8,0,0,0,0,0,0,0,1,43.0,4,0,63
Graduation,Single,23763.0,2012-08-07,64,22.0,0.0,6.0,6.0,2.0,6.0,1,1,0,3,7,0,0,0,0,0,0,0,1,42.0,4,0,35
Graduation,Married,72570.0,2014-04-25,67,274.0,83.0,216.0,151.0,141.0,224.0,1,4,6,12,1,0,0,0,0,0,0,0,0,1089.0,22,0,30
Master,Married,34529.0,2012-09-14,94,68.0,6.0,38.0,3.0,6.0,41.0,2,2,2,3,7,0,0,0,0,0,0,0,1,162.0,7,0,36
Graduation,Single,70792.0,2013-02-06,82,344.0,45.0,654.0,104.0,11.0,114.0,2,3,4,10,3,0,0,0,0,0,0,0,0,1272.0,17,0,62
Graduation,Married,63211.0,2012-11-02,3,145.0,193.0,459.0,205.0,26.0,145.0,2,3,8,7,2,0,0,0,0,0,0,1,0,1173.0,18,0,30
Master,Married,83891.0,2014-06-20,24,217.0,38.0,350.0,111.0,85.0,15.0,1,4,7,10,1,0,0,0,0,0,0,0,1,816.0,21,0,40
Graduation,Single,36065.0,2013-03-31,54,18.0,7.0,34.0,10.0,2.0,3.0,3,3,0,3,8,0,0,0,0,0,0,0,2,74.0,6,0,45
Graduation,Married,39898.0,2013-02-12,20,69.0,8.0,26.0,12.0,7.0,12.0,2,3,0,4,7,0,0,0,0,0,0,0,1,134.0,7,0,59
PhD,Single,51141.0,2013-07-08,96,144.0,0.0,7.0,0.0,0.0,6.0,1,3,1,4,5,0,0,0,0,0,0,0,0,157.0,8,0,73
Graduation,Married,56939.0,2013-09-18,19,256.0,34.0,103.0,90.0,29.0,49.0,2,3,3,10,3,0,0,0,0,0,0,0,1,561.0,16,0,37
Graduation,Single,80872.0,2014-05-12,60,483.0,72.0,567.0,94.0,12.0,108.0,1,4,4,10,1,0,0,0,0,0,0,0,0,1336.0,18,0,63
PhD,Married,72335.0,2012-08-13,2,1285.0,105.0,653.0,28.0,21.0,0.0,1,10,4,8,8,0,0,0,0,0,0,1,0,2092.0,22,0,36
PhD,Single,61798.0,2013-11-23,13,338.0,4.0,89.0,11.0,8.0,13.0,1,4,2,9,4,0,0,0,0,0,0,0,0,463.0,15,0,49
PhD,Single,76842.0,2014-05-03,37,605.0,10.0,345.0,84.0,54.0,32.0,1,1,8,7,0,0,0,0,0,0,0,0,0,1130.0,16,0,64
Graduation,Married,29478.0,2014-01-17,59,8.0,0.0,7.0,3.0,1.0,1.0,1,1,0,3,6,0,0,0,0,0,0,0,1,20.0,4,0,38
Graduation,Single,46998.0,2012-10-22,55,172.0,41.0,86.0,45.0,6.0,27.0,5,5,3,5,7,1,0,0,0,0,0,0,1,377.0,13,1,56
Graduation,Single,96843.0,2013-04-23,60,448.0,71.0,951.0,40.0,17.0,17.0,1,6,11,10,2,0,0,1,0,0,0,1,0,1544.0,27,1,23
PhD,Single,56551.0,2014-05-07,48,67.0,4.0,32.0,17.0,2.0,16.0,3,2,1,4,4,0,0,0,0,0,0,0,2,138.0,7,0,64
Master,Married,70053.0,2013-07-03,38,512.0,53.0,98.0,81.0,179.0,89.0,3,8,5,10,5,0,0,0,0,0,0,0,1,1012.0,23,0,48
PhD,Single,71670.0,2013-07-09,8,1462.0,16.0,128.0,0.0,0.0,160.0,1,5,3,6,6,0,1,1,0,1,0,1,0,1766.0,14,3,51
Graduation,Married,44359.0,2014-06-17,19,20.0,0.0,14.0,7.0,3.0,1.0,3,2,0,4,3,0,0,0,0,0,0,0,2,45.0,6,0,36
Graduation,Single,40887.0,2013-05-06,32,50.0,4.0,44.0,10.0,10.0,43.0,3,3,1,3,9,0,0,0,0,0,0,1,2,161.0,7,0,61
Graduation,Single,48877.0,2014-01-05,27,102.0,1.0,15.0,2.0,0.0,24.0,1,3,0,4,7,0,0,0,0,0,0,0,1,144.0,7,0,48
Graduation,Married,74485.0,2013-08-24,58,499.0,149.0,815.0,173.0,49.0,49.0,1,6,7,12,3,0,0,0,0,0,0,0,0,1734.0,25,0,66
Graduation,Married,64474.0,2013-10-22,59,381.0,35.0,172.0,56.0,86.0,93.0,2,8,2,10,5,0,0,0,0,0,0,0,1,823.0,20,0,41
Graduation,Married,77226.0,2014-02-28,29,631.0,43.0,239.0,128.0,76.0,21.0,2,6,8,12,3,0,0,0,0,0,0,0,1,1138.0,26,0,51
Graduation,Single,72643.0,2013-02-27,60,526.0,80.0,553.0,123.0,94.0,53.0,1,3,10,7,2,0,0,0,1,0,0,1,0,1429.0,20,1,64
Master,Married,85738.0,2014-01-23,41,913.0,26.0,376.0,17.0,26.0,13.0,1,3,6,11,1,0,1,1,0,0,0,0,0,1371.0,20,2,36
Graduation,Single,55686.0,2013-02-14,27,673.0,0.0,199.0,37.0,47.0,26.0,2,6,3,5,4,1,0,0,0,0,0,0,1,982.0,14,1,47
Graduation,Single,39062.0,2014-03-25,28,23.0,0.0,9.0,0.0,0.0,12.0,1,1,0,3,4,1,0,0,0,0,0,0,1,44.0,4,1,31
Graduation,Married,34600.0,2013-01-01,8,199.0,33.0,60.0,8.0,3.0,15.0,5,5,2,5,8,0,0,0,0,0,0,1,2,318.0,12,0,42
Graduation,Married,40794.0,2013-04-07,18,261.0,23.0,73.0,4.0,23.0,50.0,2,6,3,5,7,0,0,0,0,0,0,0,1,434.0,14,0,38
2n Cycle,Married,54690.0,2013-11-07,76,111.0,16.0,37.0,7.0,9.0,18.0,3,3,1,5,3,0,0,0,0,0,0,0,2,198.0,9,0,42
Graduation,Married,4428.0,2013-10-05,0,16.0,4.0,12.0,2.0,4.0,321.0,0,25,0,0,1,0,0,0,0,0,0,0,1,359.0,25,0,44
2n Cycle,Married,32632.0,2012-08-02,32,63.0,151.0,137.0,153.0,19.0,53.0,2,4,4,8,5,0,0,0,0,0,0,0,0,576.0,16,0,49
PhD,Single,38236.0,2013-09-20,2,58.0,0.0,18.0,2.0,0.0,10.0,4,3,0,4,7,0,0,0,0,0,0,0,2,88.0,7,0,45
Graduation,Married,36781.0,2014-04-10,16,29.0,1.0,17.0,0.0,3.0,13.0,1,2,1,2,8,0,0,0,0,0,0,1,1,63.0,5,0,35
Master,Single,31385.0,2012-12-05,56,3.0,2.0,12.0,0.0,1.0,9.0,1,1,0,2,8,1,0,0,0,0,0,1,1,27.0,3,1,28
Graduation,Married,24570.0,2013-02-27,97,28.0,34.0,62.0,11.0,14.0,44.0,3,4,0,4,9,0,0,0,0,0,0,0,1,193.0,8,0,29
PhD,Single,25509.0,2012-09-18,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,0,0,0,0,0,0,1,1,101.0,6,0,38
Graduation,Married,94642.0,2014-02-12,35,879.0,143.0,797.0,106.0,143.0,143.0,0,5,7,9,1,0,0,1,1,0,0,0,0,2211.0,21,2,63
Master,Married,58646.0,2013-06-10,3,62.0,1.0,44.0,6.0,5.0,22.0,1,2,1,4,4,0,0,0,0,0,0,0,1,140.0,7,0,51
Graduation,Single,53201.0,2013-02-12,49,280.0,7.0,81.0,20.0,0.0,27.0,8,6,3,5,7,0,0,0,0,0,0,0,2,415.0,14,0,38
Graduation,Married,21994.0,2012-12-24,4,9.0,0.0,6.0,3.0,1.0,3.0,1,0,0,3,5,0,0,0,0,0,0,0,1,22.0,3,0,55
Graduation,Married,57113.0,2013-02-06,45,182.0,4.0,33.0,0.0,2.0,42.0,6,4,1,5,7,0,0,0,0,0,0,0,2,263.0,10,0,35
Graduation,Married,51373.0,2013-06-22,37,83.0,2.0,101.0,64.0,26.0,117.0,1,3,5,3,4,0,0,0,0,0,0,0,0,393.0,11,0,22
Graduation,Married,23477.0,2013-10-21,39,38.0,15.0,54.0,3.0,8.0,29.0,3,3,0,4,8,0,0,0,0,0,0,0,1,147.0,7,0,27
Graduation,Married,58116.0,2014-04-13,38,228.0,19.0,130.0,4.0,11.0,51.0,2,3,3,8,2,0,0,0,0,0,0,0,1,443.0,14,0,58
PhD,Single,72968.0,2013-12-16,8,1092.0,37.0,592.0,145.0,37.0,55.0,1,5,5,8,3,0,0,0,1,0,0,1,0,1958.0,18,1,50
Master,Married,39791.0,2013-03-28,89,85.0,15.0,27.0,13.0,13.0,21.0,2,3,1,4,7,0,0,0,0,0,0,0,1,174.0,8,0,42
Master,Single,91712.0,2013-10-17,47,1276.0,24.0,746.0,94.0,29.0,48.0,0,9,7,11,3,0,0,1,0,0,0,1,0,2217.0,27,1,66
Graduation,Single,94472.0,2014-04-03,75,1017.0,33.0,417.0,108.0,100.0,16.0,1,5,5,5,5,0,1,1,0,0,0,0,1,1691.0,15,2,56
Graduation,Married,13672.0,2013-04-17,86,6.0,2.0,9.0,2.0,1.0,5.0,2,1,0,3,8,0,0,0,0,0,0,0,2,25.0,4,0,53
2n Cycle,Married,96547.0,2014-05-23,4,448.0,21.0,125.0,52.0,101.0,62.0,0,7,6,8,2,1,0,1,1,0,0,1,0,809.0,21,3,34
Graduation,Married,79205.0,2012-08-29,73,504.0,23.0,117.0,179.0,28.0,44.0,1,6,5,4,4,0,0,0,1,0,0,1,0,895.0,15,1,37
PhD,Married,56559.0,2012-12-25,46,226.0,22.0,133.0,41.0,31.0,31.0,3,4,3,8,4,0,0,0,0,0,0,0,1,484.0,15,0,37
PhD,Married,32644.0,2013-01-16,38,239.0,3.0,141.0,0.0,7.0,23.0,4,7,1,6,8,1,0,0,0,0,0,0,1,413.0,14,1,40
2n Cycle,Single,67506.0,2014-01-02,73,90.0,38.0,67.0,33.0,36.0,67.0,1,4,1,6,3,0,0,0,0,0,0,0,1,331.0,11,0,34
Graduation,Single,24206.0,2013-03-08,66,7.0,2.0,8.0,3.0,2.0,3.0,1,1,0,3,6,0,0,0,0,0,0,0,1,25.0,4,0,43
PhD,Single,28420.0,2013-12-24,36,4.0,2.0,5.0,2.0,0.0,0.0,1,1,0,2,6,0,0,0,0,0,0,0,1,13.0,3,0,46
Graduation,Married,22979.0,2012-09-06,29,16.0,17.0,19.0,20.0,21.0,22.0,3,3,2,2,8,0,0,0,0,0,0,1,1,115.0,7,0,42
Graduation,Single,33279.0,2014-06-12,29,10.0,3.0,3.0,0.0,0.0,0.0,1,0,0,3,3,0,0,0,0,0,0,0,0,16.0,3,0,48
Master,Single,46423.0,2013-09-18,6,68.0,0.0,16.0,0.0,0.0,8.0,3,2,0,4,7,0,0,0,0,0,0,0,2,92.0,6,0,41
Graduation,Married,30368.0,2013-11-07,97,35.0,0.0,13.0,2.0,0.0,2.0,2,2,0,3,8,0,0,0,0,0,0,0,1,52.0,5,0,36
Graduation,Married,63684.0,2012-11-26,61,575.0,80.0,428.0,208.0,93.0,80.0,3,8,4,8,5,0,0,0,0,0,0,0,1,1464.0,20,0,42
Graduation,Single,41638.0,2013-02-13,68,315.0,0.0,31.0,4.0,0.0,91.0,4,5,5,3,8,1,0,0,0,0,0,0,1,441.0,13,1,49
PhD,Single,68805.0,2013-09-17,73,182.0,2.0,49.0,17.0,13.0,20.0,1,3,1,7,2,0,0,0,0,0,0,0,1,283.0,11,0,54
PhD,Married,65814.0,2014-03-02,90,561.0,14.0,113.0,10.0,14.0,35.0,3,8,2,10,5,0,0,0,0,0,0,0,1,747.0,20,0,48
Graduation,Single,71964.0,2013-05-20,81,587.0,51.0,932.0,180.0,34.0,86.0,1,5,6,5,3,0,0,0,0,0,0,0,0,1870.0,16,0,55
Graduation,Single,39146.0,2013-02-14,1,94.0,1.0,33.0,13.0,12.0,12.0,3,4,0,4,8,0,0,0,0,0,0,0,1,165.0,8,0,27
Graduation,Married,96876.0,2013-08-06,79,908.0,43.0,735.0,40.0,194.0,21.0,1,7,7,9,2,0,1,1,1,0,0,1,0,1941.0,23,3,36
High School,Married,34445.0,2013-01-27,92,228.0,122.0,122.0,208.0,129.0,30.0,6,11,2,8,9,0,0,0,0,0,0,0,0,839.0,21,0,32
Graduation,Single,68281.0,2012-08-07,31,995.0,112.0,417.0,42.0,48.0,41.0,1,2,9,13,5,0,0,0,0,0,0,1,0,1655.0,24,0,54
2n Cycle,Married,37284.0,2013-03-29,46,11.0,1.0,2.0,2.0,1.0,6.0,1,0,0,3,6,0,0,0,0,0,0,0,2,23.0,3,0,38
Graduation,Married,36790.0,2013-03-01,14,3.0,3.0,14.0,15.0,21.0,10.0,1,2,1,2,9,0,0,0,0,0,0,1,0,66.0,5,0,30
Graduation,Married,27943.0,2013-04-15,89,12.0,1.0,16.0,4.0,1.0,3.0,3,2,0,3,8,0,0,0,0,0,0,0,2,37.0,5,0,46
Graduation,Single,22263.0,2014-03-30,31,17.0,0.0,2.0,0.0,0.0,2.0,2,1,0,3,6,0,0,0,0,0,1,0,2,21.0,4,0,63
Graduation,Married,30261.0,2012-09-25,75,8.0,0.0,5.0,0.0,3.0,6.0,1,0,0,3,8,0,0,0,0,0,0,0,3,22.0,3,0,40
Graduation,Married,28587.0,2014-02-12,42,22.0,4.0,17.0,12.0,10.0,13.0,3,2,0,4,6,0,0,0,0,0,0,0,1,78.0,6,0,36
Master,Married,43815.0,2013-04-05,53,14.0,10.0,29.0,4.0,7.0,15.0,1,2,0,3,6,0,0,0,0,0,0,0,1,79.0,5,0,31
Graduation,Married,48195.0,2014-01-21,53,106.0,27.0,68.0,52.0,7.0,5.0,6,4,2,5,6,0,0,0,0,0,0,0,2,265.0,11,0,58
Master,Married,77027.0,2014-02-05,23,820.0,57.0,242.0,45.0,0.0,11.0,2,8,3,6,4,0,0,0,0,0,0,0,1,1175.0,17,0,62
PhD,Married,71322.0,2013-02-16,57,753.0,43.0,226.0,69.0,10.0,204.0,2,8,5,13,4,0,0,0,0,0,0,0,1,1305.0,26,0,48
Master,Married,32765.0,2014-02-23,49,13.0,3.0,17.0,7.0,3.0,3.0,2,2,0,4,5,0,0,0,0,0,0,0,1,46.0,6,0,35
Graduation,Married,29672.0,2013-03-12,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,0,0,0,0,0,0,2,25.0,3,0,48
Graduation,Single,23272.0,2013-10-17,29,19.0,3.0,6.0,4.0,2.0,12.0,1,1,0,3,4,0,0,0,0,0,0,0,0,46.0,4,0,60
Master,Married,49912.0,2012-09-07,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,0,1,1,874.0,22,1,63
2n Cycle,Married,7500.0,2012-08-01,98,5.0,17.0,17.0,13.0,14.0,34.0,4,2,1,3,9,0,0,0,0,0,0,0,1,100.0,6,0,27
PhD,Single,68117.0,2013-03-10,80,618.0,44.0,215.0,0.0,17.0,36.0,2,11,8,4,6,1,0,0,0,0,0,1,1,930.0,23,1,66
Graduation,Married,67225.0,2013-11-26,4,315.0,35.0,322.0,46.0,7.0,143.0,3,7,2,11,5,0,0,0,0,0,0,0,1,868.0,20,0,58
Graduation,Married,17649.0,2013-11-12,70,15.0,1.0,23.0,0.0,5.0,1.0,3,3,0,3,8,0,0,0,0,0,0,0,1,45.0,6,0,37
Graduation,Married,55914.0,2013-04-29,32,384.0,60.0,364.0,119.0,101.0,232.0,4,11,6,8,7,0,0,0,0,0,0,0,1,1260.0,25,0,38
Graduation,Married,40059.0,2013-09-28,82,110.0,29.0,92.0,28.0,10.0,145.0,1,6,2,3,8,1,0,0,0,0,0,0,1,414.0,11,1,29
Graduation,Married,60905.0,2013-12-05,27,208.0,17.0,76.0,36.0,17.0,38.0,2,3,3,7,2,0,0,0,0,0,0,0,1,392.0,13,0,63
Graduation,Married,75330.0,2012-10-04,94,555.0,82.0,257.0,93.0,61.0,61.0,4,10,3,12,6,0,0,0,0,0,0,0,2,1109.0,25,0,35
Graduation,Single,60689.0,2013-06-01,23,240.0,90.0,216.0,63.0,6.0,24.0,4,4,4,10,3,0,0,0,0,0,0,0,1,639.0,18,0,62
Graduation,Married,38680.0,2013-03-28,97,11.0,0.0,36.0,15.0,5.0,12.0,1,2,0,3,7,0,0,0,0,0,0,0,1,79.0,5,0,29
Graduation,Married,61416.0,2013-02-08,25,848.0,154.0,323.0,201.0,61.0,78.0,1,10,3,10,6,1,0,0,0,0,0,0,0,1665.0,23,1,31
Graduation,Single,49767.0,2013-05-02,92,202.0,47.0,197.0,55.0,42.0,149.0,1,5,4,8,4,0,0,0,0,0,0,0,0,692.0,17,0,22
Graduation,Single,83273.0,2012-09-25,98,433.0,89.0,650.0,16.0,102.0,102.0,10,4,6,9,7,0,0,0,0,0,0,0,3,1392.0,19,0,42
Graduation,Married,29009.0,2013-11-29,19,6.0,6.0,15.0,10.0,5.0,2.0,2,2,0,3,6,0,0,0,0,0,0,0,1,44.0,5,0,32
Master,Married,45057.0,2013-12-01,80,37.0,0.0,7.0,3.0,0.0,3.0,1,2,0,3,5,0,0,0,0,0,0,0,1,50.0,5,0,34
Graduation,Married,37150.0,2012-09-11,80,167.0,37.0,64.0,49.0,34.0,116.0,8,4,3,6,7,0,0,0,0,0,0,0,1,467.0,13,0,41
Graduation,Single,43020.0,2013-11-30,79,45.0,7.0,99.0,4.0,25.0,43.0,3,4,1,4,6,0,0,0,0,0,0,0,1,223.0,9,0,43
Graduation,Married,53154.0,2014-06-09,50,129.0,0.0,21.0,0.0,1.0,7.0,1,3,1,4,4,0,0,0,0,0,0,0,1,158.0,8,0,55
Graduation,Married,65308.0,2013-09-11,60,713.0,0.0,264.0,120.0,80.0,34.0,1,7,8,12,4,0,0,1,1,0,0,0,0,1211.0,27,2,40
Graduation,Single,76467.0,2012-08-17,44,676.0,161.0,426.0,210.0,44.0,58.0,2,2,5,5,6,0,0,0,0,0,0,1,1,1575.0,12,0,42
2n Cycle,Married,81044.0,2013-12-27,0,450.0,26.0,535.0,73.0,98.0,26.0,1,5,6,10,1,0,0,0,0,0,0,0,0,1208.0,21,0,66
Graduation,Married,32871.0,2013-03-09,28,22.0,2.0,12.0,0.0,2.0,5.0,1,1,0,3,4,0,0,0,0,0,0,0,2,43.0,4,0,62
Graduation,Single,55801.0,2013-09-22,35,367.0,4.0,51.0,6.0,4.0,95.0,6,7,2,6,7,0,0,0,1,0,0,0,2,527.0,15,1,38
Graduation,Single,76320.0,2014-06-22,49,526.0,35.0,214.0,69.0,53.0,35.0,2,6,3,4,2,0,0,0,0,0,0,0,1,932.0,13,0,55
Master,Single,36927.0,2014-06-02,46,51.0,0.0,16.0,0.0,0.0,4.0,2,3,0,3,8,0,0,0,0,0,0,0,2,71.0,6,0,59
